tconst	titleType	originalTitle	startYear	endYear	runtimeMinutes	originalYear
tt0891527	movie	lionsforlambs	2007		92.0	2007
tt0486051	movie	windchil	2007		91.0	2007
tt0757361	movie	margotatheweding	2007		91.0	2007
tt0389790	movie	bemovie	2007		91.0	2007
tt0293564	movie	rushour3	2007		91.0	2007
tt0838221	movie	thedarjelinglimited	2007		91.0	2007
tt0768212	movie	thelastmimzy	2007		90.0	2007
tt0800003	movie	deltafarce	2007		90.0	2007
tt0770772	movie	ithinkilovemywife	2007		90.0	2007
tt0424823	movie	balsofury	2007		90.0	2007
tt0425430	movie	themesengers	2007		90.0	2007
tt0795368	movie	deathatafuneral	2007		90.0	2007
tt0455760	movie	deadsilence	2007		89.0	2007
tt0787475	movie	hotrod	2007		88.0	2007
tt0955411	movie	thetencomandments	2007		88.0	2007
tt0857265	movie	sleuth	2007		88.0	2007
tt0419984	movie	mrwodcock	2007		87.0	2007
tt0462538	movie	thesimpsonsmovie	2007		87.0	2007
tt0465602	movie	shotemup	2007		86.0	2007
tt0972541	movie	1morehit	2007		86.0	2007
tt0455326	movie	aquatenhungerforcecolonmoviefilmfortheaters	2007		86.0	2007
tt0799949	movie	epicmovie	2007		86.0	2007
tt0772168	movie	graceisgone	2007		85.0	2007
tt0374563	movie	captivity	2007		85.0	2007
tt0423294	movie	surfsup	2007		85.0	2007
tt0452702	movie	vacancy	2007		85.0	2007
tt0211933	movie	awake	2007		84.0	2007
tt0455960	movie	thehitcher	2007		84.0	2007
tt0467110	movie	underdog	2007		84.0	2007
tt0480269	movie	interview	2007		84.0	2007
tt0499554	movie	reno91miami	2007		84.0	2007
tt0790804	movie	thecomebacks	2007		84.0	2007
tt0990376	movie	sarahlandonandtheparanormalhour	2007		81.0	2007
tt0878695	movie	murderparty	2007		79.0	2007
tt33397756	movie	30	2007			2007
tt0421715	movie	thecuriouscaseofbenjaminbuton	2008		166.0	2008
tt0455824	movie	australia	2008		165.0	2008
tt1046997	movie	miracleatstana	2008		160.0	2008
tt0468569	movie	thedarknight	2008		152.0	2008
tt0499448	movie	thechroniclesofnarniaprincecaspian	2008		150.0	2008
tt1000774	movie	sexandthecity	2008		145.0	2008
tt0824747	movie	changeling	2008		141.0	2008
tt1034303	movie	defiance	2008		137.0	2008
tt0811080	movie	spedracer	2008		135.0	2008
tt1445586	movie	animalhusbandry	2008		132.0	2008
tt0482572	movie	prideandglory	2008		130.0	2008
tt1175491	movie	w	2008		129.0	2008
tt1013753	movie	milk	2008		128.0	2008
tt0758774	movie	bodyoflies	2008		128.0	2008
tt0889588	movie	thechildrenofhuangshi	2008		125.0	2008
tt0383028	movie	synecdochenewyork	2008		124.0	2008
tt0976051	movie	thereader	2008		124.0	2008
tt0478087	movie	21	2008		123.0	2008
tt0814314	movie	sevenpounds	2008		123.0	2008
tt1129423	movie	fireprof	2008		122.0	2008
tt0893382	movie	shinealight	2008		122.0	2008
tt1099212	movie	twilight	2008		122.0	2008
tt0367882	movie	indianajonesandthekingdomofthecrystalskul	2008		122.0	2008
tt0870111	movie	frostnixon	2008		122.0	2008
tt0985699	movie	valkyrie	2008		121.0	2008
tt0411477	movie	helboyithegoldenarmy	2008		120.0	2008
tt1027862	movie	swingvote	2008		120.0	2008
tt1010048	movie	slumdogmilionaire	2008		120.0	2008
tt1018785	movie	thesisterhodofthetravelingpants2	2008		119.0	2008
tt0959337	movie	revolutionaryroad	2008		119.0	2008
tt1054588	movie	flashofgenius	2008		119.0	2008
tt1045670	movie	hapygolucky	2008		118.0	2008
tt1059786	movie	eagleye	2008		118.0	2008
tt1205489	movie	grantorino	2008		116.0	2008
tt0896866	movie	standardoperatingprocedure	2008		116.0	2008
tt0467200	movie	theotherboleyngirl	2008		115.0	2008
tt1008023	movie	proudamerican	2008		115.0	2008
tt0822832	movie	marleyme	2008		115.0	2008
tt0800308	movie	apalosa	2008		115.0	2008
tt0416212	movie	thesecretlifeofbes	2008		114.0	2008
tt1032755	movie	rocknrola	2008		114.0	2008
tt0988047	movie	traitor	2008		114.0	2008
tt0494652	movie	welcomehomeroscoejenkins	2008		114.0	2008
tt0481536	movie	haroldkumarescapefromguantanamobay	2008		114.0	2008
tt0430770	movie	thewomen	2008		114.0	2008
tt1023111	movie	neverbackdown	2008		113.0	2008
tt0960144	movie	youdontmeswiththezohan	2008		113.0	2008
tt1084950	movie	rachelgetingmaried	2008		113.0	2008
tt0489281	movie	stoplos	2008		112.0	2008
tt0800080	movie	theincrediblehulk	2008		112.0	2008
tt0832266	movie	definitelymaybe	2008		112.0	2008
tt0974554	movie	elegy	2008		112.0	2008
tt0962726	movie	highscholmusical3senioryear	2008		112.0	2008
tt0840322	movie	foreverstrong	2008		112.0	2008
tt0859163	movie	themumytombofthedragonemperor	2008		112.0	2008
tt0770752	movie	folsgold	2008		112.0	2008
tt0800039	movie	forgetingsarahmarshal	2008		111.0	2008
tt0200465	movie	thebankjob	2008		111.0	2008
tt0910936	movie	pineaplexpres	2008		111.0	2008
tt0988595	movie	27dreses	2008		111.0	2008
tt1142798	movie	thefamilythatpreys	2008		111.0	2008
tt0493464	movie	wanted	2008		110.0	2008
tt0455538	movie	howtolosefriendsalienatepeople	2008		110.0	2008
tt0790686	movie	mirors	2008		110.0	2008
tt0864761	movie	theduches	2008		110.0	2008
tt0425061	movie	getsmart	2008		110.0	2008
tt0817538	movie	drilbitaylor	2008		110.0	2008
tt0947802	movie	lakeviewterace	2008		110.0	2008
tt0893325	movie	thefal	2008		110.0	2008
tt0421073	movie	stretkings	2008		109.0	2008
tt1135985	movie	sexdrive	2008		109.0	2008
tt1125849	movie	thewrestler	2008		109.0	2008
tt0795421	movie	mamamia	2008		108.0	2008
tt1073241	movie	nothingbuthetruth	2008		108.0	2008
tt0884224	movie	warinc	2008		107.0	2008
tt0942385	movie	tropicthunder	2008		107.0	2008
tt0800240	movie	deception	2008		107.0	2008
tt0780536	movie	inbruges	2008		107.0	2008
tt0830515	movie	quantumofsolace	2008		106.0	2008
tt0452608	movie	deathrace	2008		105.0	2008
tt0483607	movie	domsday	2008		105.0	2008
tt0486674	movie	whatjusthapened	2008		104.0	2008
tt0951216	movie	madmoney	2008		104.0	2008
tt0865556	movie	theforbidenkingdom	2008		104.0	2008
tt0443701	movie	thexfilesiwantobelieve	2008		104.0	2008
tt1068680	movie	yesman	2008		104.0	2008
tt0970416	movie	thedaythearthstodstil	2008		104.0	2008
tt0918927	movie	doubt	2008		104.0	2008
tt0831887	movie	thespirit	2008		103.0	2008
tt0450314	movie	punisherwarzone	2008		103.0	2008
tt0799934	movie	bekindrewind	2008		102.0	2008
tt1031969	movie	therocker	2008		102.0	2008
tt0995039	movie	ghostown	2008		102.0	2008
tt0846308	movie	kitkitredgeanamericangirl	2008		101.0	2008
tt0880578	movie	untraceable	2008		101.0	2008
tt1007028	movie	zackandmirimakeaporno	2008		101.0	2008
tt0888693	movie	slepwalking	2008		101.0	2008
tt0866439	movie	madeofhonor	2008		101.0	2008
tt1539056	movie	special	2008		101.0	2008
tt1046163	movie	mybestfriendsgirl	2008		101.0	2008
tt0805570	movie	themidnightmeatrain	2008		100.0	2008
tt1111948	movie	soulmen	2008		100.0	2008
tt1047494	movie	methebrowns	2008		100.0	2008
tt0467197	movie	maxpayne	2008		100.0	2008
tt1082886	movie	thewacknes	2008		99.0	2008
tt1012804	movie	redbelt	2008		99.0	2008
tt0960731	movie	bedtimestories	2008		99.0	2008
tt0871426	movie	babymama	2008		99.0	2008
tt1029120	movie	henrypoleishere	2008		99.0	2008
tt1157705	movie	romanpolanskiwantedandesired	2008		99.0	2008
tt0430922	movie	rolemodels	2008		99.0	2008
tt1033643	movie	whathapensinvegas	2008		99.0	2008
tt1023481	movie	stepup2thestrets	2008		98.0	2008
tt1151915	movie	nothingliketheholidays	2008		98.0	2008
tt0838283	movie	stepbrothers	2008		98.0	2008
tt0910970	movie	wale	2008		98.0	2008
tt0963194	movie	repothegeneticopera	2008		98.0	2008
tt0852713	movie	thehousebuny	2008		97.0	2008
tt1001562	movie	witlesprotection	2008		97.0	2008
tt0956038	movie	nightsinrodanthe	2008		97.0	2008
tt1198405	movie	morninglight	2008		97.0	2008
tt0887883	movie	burnaftereading	2008		96.0	2008
tt0497465	movie	vickycristinabarcelona	2008		96.0	2008
tt0486578	movie	firstsunday	2008		96.0	2008
tt0416236	movie	thespiderwickchronicles	2008		96.0	2008
tt0397892	movie	bolt	2008		96.0	2008
tt0889134	movie	findingamanda	2008		96.0	2008
tt0410377	movie	nimsisland	2008		96.0	2008
tt0785007	movie	overherdeadbody	2008		95.0	2008
tt0858479	movie	smartpeople	2008		95.0	2008
tt1091751	movie	thelongshots	2008		94.0	2008
tt0960890	movie	zombiestripers	2008		94.0	2008
tt0844671	movie	colege	2008		94.0	2008
tt0361500	movie	delgo	2008		94.0	2008
tt0373051	movie	journeytothecenterofthearth	2008		93.0	2008
tt0420238	movie	thetaleofdespereaux	2008		93.0	2008
tt0449487	movie	pasengers	2008		93.0	2008
tt1149405	movie	troublethewater	2008		93.0	2008
tt1046947	movie	lastchanceharvey	2008		93.0	2008
tt0875705	movie	lakecity	2008		93.0	2008
tt0462499	movie	rambo	2008		92.0	2008
tt1104733	movie	hamlet2	2008		92.0	2008
tt1024715	movie	choke	2008		92.0	2008
tt0970468	movie	mispetigrewlivesforaday	2008		92.0	2008
tt1132626	movie	sawv	2008		92.0	2008
tt0839980	movie	semipro	2008		91.0	2008
tt1014775	movie	beverlyhilschihuahua	2008		91.0	2008
tt0949731	movie	thehapening	2008		91.0	2008
tt0492881	movie	thefifthcomandment	2008		90.0	2008
tt0443274	movie	vantagepoint	2008		90.0	2008
tt0364970	movie	babylonad	2008		90.0	2008
tt1091617	movie	expelednointeligencealowed	2008		90.0	2008
tt0963208	movie	whereintheworldisosamabinladen	2008		90.0	2008
tt0970411	movie	cityofember	2008		90.0	2008
tt0963794	movie	theruins	2008		90.0	2008
tt0765476	movie	metdave	2008		90.0	2008
tt1082868	movie	quarantine	2008		89.0	2008
tt0479952	movie	madagascarescape2africa	2008		89.0	2008
tt0489099	movie	jumper	2008		88.0	2008
tt0369436	movie	fourchristmases	2008		88.0	2008
tt0828393	movie	gardenparty	2008		88.0	2008
tt0926129	movie	promnight	2008		88.0	2008
tt0479968	movie	onemisedcal	2008		87.0	2008
tt0489282	movie	strangewildernes	2008		87.0	2008
tt0465502	movie	igor	2008		87.0	2008
tt1073498	movie	methespartans	2008		87.0	2008
tt0811138	movie	theloveguru	2008		87.0	2008
tt1213644	movie	disastermovie	2008		87.0	2008
tt0995061	movie	thebusinesofbeingborn	2008		87.0	2008
tt0446676	movie	deal	2008		86.0	2008
tt0803057	movie	thepromotion	2008		86.0	2008
tt0806147	movie	extrememovie	2008		86.0	2008
tt0887971	movie	whileshewasout	2008		86.0	2008
tt1178640	movie	berformyhorses	2008		86.0	2008
tt0482606	movie	thestrangers	2008		86.0	2008
tt0475998	movie	thepirateswhodontdoanythingavegietalesmovie	2008		85.0	2008
tt0482599	movie	shuter	2008		85.0	2008
tt1045655	movie	thehauntingofmolyhartley	2008		85.0	2008
tt0976247	movie	surferdude	2008		85.0	2008
tt1060277	movie	cloverfield	2008		85.0	2008
tt0411475	movie	helride	2008		84.0	2008
tt0997047	movie	colegeroadtrip	2008		83.0	2008
tt0772165	movie	darkstrets	2008		83.0	2008
tt0414426	movie	quidproquo	2008		82.0	2008
tt1172203	movie	sitasingstheblues	2008		82.0	2008
tt0482603	movie	spacechimps	2008		81.0	2008
tt1152850	movie	wendyandlucy	2008		80.0	2008
tt0426592	movie	superheromovie	2008		75.0	2008
tt1127884	movie	hanahmontanandmileycyrusbestofbothworldsconcert	2008		74.0	2008
tt0409459	movie	watchmen	2009		162.0	2009
tt0499549	movie	avatar	2009		162.0	2009
tt1190080	movie	2012	2009		158.0	2009
tt0417741	movie	harypoterandthehalfblodprince	2009		153.0	2009
tt0361748	movie	inglouriousbasterds	2009		153.0	2009
tt1055369	movie	transformersrevengeofthefalen	2009		149.0	2009
tt1201167	movie	funypeople	2009		146.0	2009
tt1152836	movie	publicenemies	2009		140.0	2009
tt0808151	movie	angelsdemons	2009		138.0	2009
tt0380510	movie	thelovelybones	2009		135.0	2009
tt1370429	movie	9	2009		135.0	2009
tt1057500	movie	invictus	2009		134.0	2009
tt1259571	movie	thetwilightsaganewmon	2009		130.0	2009
tt1001508	movie	hesjustnothatintoyou	2009		129.0	2009
tt0878804	movie	theblindside	2009		129.0	2009
tt0988045	movie	sherlockholmes	2009		128.0	2009
tt0796366	movie	startrek	2009		127.0	2009
tt0473705	movie	stateofplay	2009		127.0	2009
tt1135487	movie	duplicity	2009		125.0	2009
tt1135503	movie	juliejulia	2009		123.0	2009
tt1148204	movie	orphan	2009		123.0	2009
tt0472198	movie	notorious	2009		122.0	2009
tt0448011	movie	knowing	2009		121.0	2009
tt1127896	movie	takingwodstock	2009		120.0	2009
tt1230414	movie	itscomplicated	2009		120.0	2009
tt0875034	movie	nine	2009		118.0	2009
tt1046173	movie	gijoetheriseofcobra	2009		118.0	2009
tt1300851	movie	thebondocksaintsialsaintsday	2009		118.0	2009
tt0963178	movie	theinternational	2009		118.0	2009
tt0821642	movie	thesoloist	2009		117.0	2009
tt1135092	movie	thelimitsofcontrol	2009		116.0	2009
tt0832318	movie	whatgoesup	2009		115.0	2009
tt0438488	movie	terminatorsalvation	2009		115.0	2009
tt1078940	movie	couplesretreat	2009		113.0	2009
tt0790712	movie	themesenger	2009		113.0	2009
tt0844708	movie	thelasthouseontheleft	2009		113.0	2009
tt0924129	movie	crosingover	2009		113.0	2009
tt1385912	movie	icandobadalbymyself	2009		113.0	2009
tt1263670	movie	crazyheart	2009		112.0	2009
tt1136608	movie	district9	2009		112.0	2009
tt1129445	movie	amelia	2009		111.0	2009
tt0465580	movie	push	2009		111.0	2009
tt0898367	movie	theroad	2009		111.0	2009
tt1172233	movie	whipit	2009		111.0	2009
tt0976222	movie	bandslam	2009		111.0	2009
tt0929632	movie	precious	2009		110.0	2009
tt1239427	movie	brothersatwar	2009		110.0	2009
tt0899106	movie	lovehapens	2009		109.0	2009
tt1197624	movie	lawabidingcitizen	2009		109.0	2009
tt1193138	movie	upintheair	2009		109.0	2009
tt0450405	movie	cirquedufreakthevampiresasistant	2009		109.0	2009
tt1114680	movie	thateveningsun	2009		109.0	2009
tt1078588	movie	mysisterskeper	2009		109.0	2009
tt1130080	movie	theinformant	2009		108.0	2009
tt0951335	movie	thenewdaughter	2009		108.0	2009
tt1041829	movie	theproposal	2009		108.0	2009
tt1198138	movie	obsesed	2009		108.0	2009
tt1185431	movie	myoneandonly	2009		108.0	2009
tt1160368	movie	12rounds	2009		108.0	2009
tt1071804	movie	ink	2009		107.0	2009
tt0452694	movie	thetimetravelerswife	2009		107.0	2009
tt1013752	movie	fastfurious	2009		107.0	2009
tt1016075	movie	fame	2009		107.0	2009
tt0780567	movie	imaginethat	2009		107.0	2009
tt0458525	movie	xmenoriginswolverine	2009		107.0	2009
tt1111422	movie	thetakingofpelham123	2009		106.0	2009
tt1032819	movie	powderblue	2009		106.0	2009
tt1019452	movie	aseriousman	2009		106.0	2009
tt1183251	movie	beyondareasonabledoubt	2009		106.0	2009
tt0765010	movie	brothers	2009		105.0	2009
tt1220628	movie	ihopetheyserveberinhel	2009		105.0	2009
tt1311067	movie	haloweni	2009		105.0	2009
tt1082601	movie	fighting	2009		105.0	2009
tt1078912	movie	nightathemuseumbatleofthesmithsonian	2009		105.0	2009
tt1124039	movie	echelonconspiracy	2009		105.0	2009
tt1155056	movie	iloveyouman	2009		105.0	2009
tt1124388	movie	playthegame	2009		105.0	2009
tt1326204	movie	crude	2009		105.0	2009
tt1093908	movie	confesionsofashopaholic	2009		104.0	2009
tt1247692	movie	shrink	2009		104.0	2009
tt0926380	movie	theboysareback	2009		104.0	2009
tt1142800	movie	madeagoestojail	2009		103.0	2009
tt1314228	movie	didyouhearabouthemorgans	2009		103.0	2009
tt1131734	movie	jenifersbody	2009		102.0	2009
tt1032815	movie	iloveyoubethcoper	2009		102.0	2009
tt1114677	movie	hanahmontanathemovie	2009		102.0	2009
tt0974661	movie	17again	2009		102.0	2009
tt0457400	movie	landofthelost	2009		102.0	2009
tt1127877	movie	coldsouls	2009		101.0	2009
tt0365929	movie	whiteout	2009		101.0	2009
tt0814335	movie	thestepfather	2009		101.0	2009
tt1232783	movie	sororityrow	2009		101.0	2009
tt0386117	movie	wherethewildthingsare	2009		101.0	2009
tt1058017	movie	theinventionoflying	2009		100.0	2009
tt1337107	movie	fuel	2009		100.0	2009
tt1174732	movie	aneducation	2009		100.0	2009
tt1119646	movie	thehangover	2009		100.0	2009
tt0821640	movie	ghostsofgirlfriendspast	2009		100.0	2009
tt0785006	movie	hotelfordogs	2009		100.0	2009
tt0327597	movie	coraline	2009		100.0	2009
tt0780511	movie	everybodysfine	2009		99.0	2009
tt1315981	movie	asingleman	2009		99.0	2009
tt1135525	movie	theslaminsalmon	2009		99.0	2009
tt1186367	movie	ninjasasin	2009		99.0	2009
tt1262981	movie	worldsgreatestdad	2009		99.0	2009
tt1127180	movie	dragmetohel	2009		99.0	2009
tt1185836	movie	adam	2009		99.0	2009
tt1134629	movie	theprivatelivesofpipale	2009		98.0	2009
tt1176740	movie	awaywego	2009		98.0	2009
tt1220198	movie	thefourthkind	2009		98.0	2009
tt0971209	movie	aperfectgetaway	2009		98.0	2009
tt0762105	movie	ihatevalentinesday	2009		98.0	2009
tt1075417	movie	racetowitchmountain	2009		98.0	2009
tt1186370	movie	spread	2009		97.0	2009
tt1182345	movie	mon	2009		97.0	2009
tt0758746	movie	fridaythe13th	2009		97.0	2009
tt0780521	movie	theprincesandthefrog	2009		97.0	2009
tt1045778	movie	yearone	2009		97.0	2009
tt1237838	movie	mysteryteam	2009		97.0	2009
tt1095174	movie	newintown	2009		97.0	2009
tt1132193	movie	untitled	2009		96.0	2009
tt0457355	movie	fromexicowithlove	2009		96.0	2009
tt0891592	movie	stretfighterthelegendofchunli	2009		96.0	2009
tt1142988	movie	theuglytruth	2009		96.0	2009
tt1190858	movie	amreka	2009		96.0	2009
tt1127221	movie	notforgoten	2009		96.0	2009
tt1127715	movie	sinombre	2009		96.0	2009
tt1121931	movie	crankhighvoltage	2009		96.0	2009
tt1067106	movie	achristmascarol	2009		96.0	2009
tt1049413	movie	up	2009		96.0	2009
tt1213585	movie	godhair	2009		96.0	2009
tt1022603	movie	50daysofsumer	2009		95.0	2009
tt1172994	movie	thehouseofthedevil	2009		95.0	2009
tt1144551	movie	peterandvandy	2009		95.0	2009
tt0865559	movie	mylifeinruins	2009		95.0	2009
tt1034032	movie	gamer	2009		95.0	2009
tt0375568	movie	astroboy	2009		94.0	2009
tt1234548	movie	themenwhostareatgoats	2009		94.0	2009
tt1334537	movie	humpday	2009		94.0	2009
tt0892782	movie	monstersvsaliens	2009		94.0	2009
tt1268809	movie	nightofthedemons	2009		93.0	2009
tt1178663	movie	whateverworks	2009		93.0	2009
tt1241316	movie	dare	2009		92.0	2009
tt0834001	movie	underworldriseofthelycans	2009		92.0	2009
tt0829427	movie	theflyingscisors	2009		92.0	2009
tt0492044	movie	thehauntinginconecticut	2009		92.0	2009
tt0838232	movie	thepinkpanther2	2009		92.0	2009
tt1225822	movie	extract	2009		92.0	2009
tt1247704	movie	womenintrouble	2009		92.0	2009
tt1313104	movie	thecove	2009		92.0	2009
tt0936471	movie	transylmania	2009		92.0	2009
tt1135500	movie	homecoming	2009		91.0	2009
tt1233219	movie	mysonmysonwhathaveyedone	2009		91.0	2009
tt1028581	movie	lovendancing	2009		91.0	2009
tt0498329	movie	weliveinpublic	2009		91.0	2009
tt0762125	movie	planet51	2009		91.0	2009
tt0806027	movie	blodthelastvampire	2009		91.0	2009
tt1114740	movie	paulblartmalcop	2009		91.0	2009
tt1230130	movie	earthdays	2009		90.0	2009
tt1331025	movie	theseptemberisue	2009		90.0	2009
tt1385869	movie	thecros	2009		90.0	2009
tt1049400	movie	outrage	2009		90.0	2009
tt1107860	movie	themaidenheist	2009		90.0	2009
tt1122836	movie	alientrespas	2009		90.0	2009
tt1083456	movie	firedup	2009		90.0	2009
tt1161418	movie	gentlemenbroncos	2009		90.0	2009
tt0844479	movie	thecolector	2009		90.0	2009
tt0489049	movie	fanboys	2009		90.0	2009
tt0844471	movie	cloudywithachanceofmeatbals	2009		90.0	2009
tt1007018	movie	theopenroad	2009		90.0	2009
tt1233227	movie	sawvi	2009		90.0	2009
tt1220220	movie	motherhod	2009		90.0	2009
tt1151922	movie	mismarch	2009		90.0	2009
tt1333631	movie	artcopy	2009		89.0	2009
tt1396209	movie	americancasino	2009		89.0	2009
tt1305714	movie	maketheyuletidegay	2009		89.0	2009
tt1092633	movie	thegodslivehardselhard	2009		89.0	2009
tt1314645	movie	cmedance	2009		89.0	2009
tt0880570	movie	theministers	2009		89.0	2009
tt0436339	movie	gforce	2009		88.0	2009
tt0913354	movie	armored	2009		88.0	2009
tt0976238	movie	oldogs	2009		88.0	2009
tt1228953	movie	bigfan	2009		88.0	2009
tt1231580	movie	alvinandthechipmunksthesqueakquel	2009		88.0	2009
tt1156398	movie	zombieland	2009		88.0	2009
tt1331064	movie	paperheart	2009		88.0	2009
tt1142433	movie	postgrad	2009		88.0	2009
tt1139668	movie	theunborn	2009		88.0	2009
tt1352852	movie	theyesmenfixtheworld	2009		87.0	2009
tt0815245	movie	theuninvited	2009		87.0	2009
tt0432283	movie	fantasticmrfox	2009		87.0	2009
tt1197628	movie	observeandreport	2009		86.0	2009
tt0775552	movie	aliensintheatic	2009		86.0	2009
tt1210071	movie	jankypromoters	2009		85.0	2009
tt1098327	movie	dragonbalevolution	2009		85.0	2009
tt1220213	movie	grace	2009		85.0	2009
tt0806203	movie	cariers	2009		84.0	2009
tt0913413	movie	themarcpeasexperience	2009		84.0	2009
tt1190536	movie	blackdynamite	2009		84.0	2009
tt1097013	movie	nextdayair	2009		84.0	2009
tt0892904	movie	whiteonrice	2009		83.0	2009
tt0910554	movie	frequentlyaskedquestionsaboutimetravel	2009		83.0	2009
tt1153706	movie	danceflick	2009		83.0	2009
tt1144884	movie	thefinaldestination	2009		82.0	2009
tt0889583	movie	brno	2009		81.0	2009
tt0790627	movie	briefinterviewswithideousmen	2009		80.0	2009
tt1103982	movie	thegirlfriendexperience	2009		77.0	2009
tt1229827	movie	jonasbrothersthe3dconcertexperience	2009		76.0	2009
tt1188996	movie	mynameiskhan	2010		165.0	2010
tt1375666	movie	inception	2010		148.0	2010
tt0926084	movie	harypoterandthedeathlyhalowspart1	2010		146.0	2010
tt1261945	movie	sexandthecity2	2010		146.0	2010
tt1155076	movie	thekaratekid	2010		140.0	2010
tt0955308	movie	robinhod	2010		140.0	2010
tt1130884	movie	shuterisland	2010		138.0	2010
tt0879870	movie	eatpraylove	2010		133.0	2010
tt1458175	movie	thenexthredays	2010		133.0	2010
tt1405500	movie	forcoloredgirls	2010		133.0	2010
tt1027718	movie	walstretmoneyneversleps	2010		133.0	2010
tt1683003	movie	thetempest	2010		131.0	2010
tt1212419	movie	hereafter	2010		129.0	2010
tt1139328	movie	theghostwriter	2010		128.0	2010
tt0840361	movie	thetown	2010		125.0	2010
tt0817230	movie	valentinesday	2010		125.0	2010
tt1104001	movie	tronlegacy	2010		125.0	2010
tt1325004	movie	thetwilightsagaeclipse	2010		124.0	2010
tt1028576	movie	secretariat	2010		123.0	2010
tt1341188	movie	howdoyouknow	2010		121.0	2010
tt1391137	movie	whydidigetmariedto	2010		121.0	2010
tt1285016	movie	thesocialnetwork	2010		120.0	2010
tt1570982	movie	celinethroughtheyesoftheworld	2010		120.0	2010
tt1126591	movie	burlesque	2010		119.0	2010
tt1037705	movie	thebokofeli	2010		118.0	2010
tt1540814	movie	casinojackandtheunitedstatesofmoney	2010		118.0	2010
tt0814255	movie	percyjacksontheolympiansthelightningthief	2010		118.0	2010
tt1125929	movie	loveranch	2010		117.0	2010
tt1555064	movie	countrystrong	2010		117.0	2010
tt1250777	movie	kickas	2010		117.0	2010
tt1226273	movie	edgeofdarknes	2010		117.0	2010
tt0429493	movie	theateam	2010		117.0	2010
tt0964517	movie	thefighter	2010		116.0	2010
tt0473075	movie	princeofpersiathesandsoftime	2010		116.0	2010
tt1228987	movie	letmein	2010		116.0	2010
tt0947810	movie	grenzone	2010		115.0	2010
tt0427152	movie	dinerforschmucks	2010		114.0	2010
tt1055292	movie	lifeasweknowit	2010		114.0	2010
tt1403981	movie	rememberme	2010		113.0	2010
tt0980970	movie	thechroniclesofnarniathevoyageofthedawntreader	2010		113.0	2010
tt1120985	movie	bluevalentine	2010		112.0	2010
tt0758752	movie	loveotherdrugs	2010		112.0	2010
tt0446029	movie	scotpilgrimvstheworld	2010		112.0	2010
tt1053424	movie	repomen	2010		111.0	2010
tt1245526	movie	red	2010		111.0	2010
tt1468387	movie	whatif	2010		111.0	2010
tt1038919	movie	thebountyhunter	2010		110.0	2010
tt1462054	movie	leterstogod	2010		110.0	2010
tt1403865	movie	truegrit	2010		110.0	2010
tt1328913	movie	preacherskid	2010		110.0	2010
tt1415283	movie	nanymcpheandthebigbang	2010		109.0	2010
tt1645089	movie	insidejob	2010		109.0	2010
tt0963966	movie	thesorcerersaprentice	2010		109.0	2010
tt0954947	movie	thekilerinsideme	2010		109.0	2010
tt1013743	movie	knightanday	2010		109.0	2010
tt0977855	movie	fairgame	2010		108.0	2010
tt1361313	movie	thextraman	2010		108.0	2010
tt1242432	movie	ispitonyourgrave	2010		108.0	2010
tt1193631	movie	stepup3d	2010		107.0	2010
tt1234654	movie	grenberg	2010		107.0	2010
tt1135084	movie	takers	2010		107.0	2010
tt1386588	movie	theotherguys	2010		107.0	2010
tt1126618	movie	morninglory	2010		107.0	2010
tt1385867	movie	copout	2010		107.0	2010
tt1294226	movie	thelastsong	2010		107.0	2010
tt0872230	movie	mysoultotake	2010		107.0	2010
tt1424381	movie	predators	2010		107.0	2010
tt1244754	movie	conviction	2010		107.0	2010
tt0842926	movie	thekidsarealright	2010		106.0	2010
tt1244659	movie	extraordinarymeasures	2010		106.0	2010
tt1017451	movie	therunaways	2010		106.0	2010
tt0892318	movie	leterstojuliet	2010		105.0	2010
tt1423995	movie	stone	2010		105.0	2010
tt1414382	movie	youagain	2010		105.0	2010
tt1303803	movie	standingovation	2010		105.0	2010
tt0985694	movie	machete	2010		105.0	2010
tt0815236	movie	shesoutofmyleague	2010		104.0	2010
tt1774264	movie	23	2010		104.0	2010
tt1212436	movie	thebackuplan	2010		104.0	2010
tt1305583	movie	ourfamilyweding	2010		103.0	2010
tt1320253	movie	thexpendables	2010		103.0	2010
tt0780653	movie	thewolfman	2010		103.0	2010
tt0435761	movie	toystory3	2010		103.0	2010
tt0493949	movie	ramonandbezus	2010		103.0	2010
tt1243957	movie	thetourist	2010		103.0	2010
tt1375670	movie	grownups	2010		102.0	2010
tt1322312	movie	goingthedistance	2010		102.0	2010
tt0808510	movie	tothfairy	2010		101.0	2010
tt0889573	movie	theswitch	2010		101.0	2010
tt0455407	movie	thecrazies	2010		101.0	2010
tt0804497	movie	itskindofafunystory	2010		101.0	2010
tt1216492	movie	leapyear	2010		100.0	2010
tt0398286	movie	tangled	2010		100.0	2010
tt0944835	movie	salt	2010		100.0	2010
tt1407061	movie	justwright	2010		100.0	2010
tt1399683	movie	wintersbone	2010		100.0	2010
tt1038686	movie	legion	2010		100.0	2010
tt1103153	movie	kilers	2010		100.0	2010
tt0979434	movie	loteryticket	2010		99.0	2010
tt1438254	movie	charliestcloud	2010		99.0	2010
tt1231587	movie	hotubtimemachine	2010		99.0	2010
tt1182350	movie	youwilmetataldarkstranger	2010		98.0	2010
tt1433108	movie	faster	2010		98.0	2010
