tconst	titleType	originalTitle	startYear	endYear	runtimeMinutes	originalYear
tt6471054	movie	aji	2017		104.0	2017
tt6892468	movie	shrelancer	2017		93.0	2017
tt3338188	movie	jiaurjia	2017		93.0	2017
tt7154994	movie	ranchidiaries	2017		93.0	2017
tt5569160	movie	mantostan	2017		92.0	2017
tt6523068	movie	umeaurghar	2017		90.0	2017
tt5046500	movie	mantra	2017		90.0	2017
tt7291466	movie	snif	2017		89.0	2017
tt14185598	movie	thegreatleaderkanshiram	2017			2017
tt6181576	movie	chakalaspur	2017			2017
tt8076962	movie	loveyoufamily	2017			2017
tt5970844	movie	thugsofhindostan	2018		164.0	2018
tt6527426	movie	zero	2018		164.0	2018
tt5935704	movie	padmavat	2018		163.0	2018
tt7431594	movie	race3	2018		160.0	2018
tt7212726	movie	simba	2018		158.0	2018
tt6774212	movie	aiyary	2018		157.0	2018
tt6452574	movie	sanju	2018		155.0	2018
tt6129302	movie	bhaveshjoshisuperhero	2018		154.0	2018
tt7976502	movie	pari	2018		150.0	2018
tt5080556	movie	20	2018		148.0	2018
tt6958030	movie	1921	2018		144.0	2018
tt7607940	movie	namastengland	2018		141.0	2018
tt7820846	movie	loveyatri	2018		140.0	2018
tt7218518	movie	padman	2018		140.0	2018
tt4979110	movie	dasdev	2018		140.0	2018
tt7856176	movie	shaditeribajayengehumband	2018		140.0	2018
tt8108198	movie	andhadhun	2018		139.0	2018
tt2150177	movie	bhaiajisuperhit	2018		139.0	2018
tt7581902	movie	sonuketitukiswety	2018		138.0	2018
tt7098658	movie	razi	2018		138.0	2018
tt6972140	movie	blackmail	2018		138.0	2018
tt6514196	movie	bazar	2018		137.0	2018
tt6843812	movie	baghi2	2018		137.0	2018
tt8427036	movie	helicopterela	2018		135.0	2018
tt5842616	movie	verediweding	2018		135.0	2018
tt7412738	movie	nanukijanu	2018		133.0	2018
tt7853242	movie	lovepersquarefot	2018		133.0	2018
tt5325684	movie	hatestoryiv	2018		131.0	2018
tt7720254	movie	janekyundeyaron	2018		131.0	2018
tt7262178	movie	vereykiweding	2018		131.0	2018
tt2759338	movie	dasehra	2018		131.0	2018
tt8706852	movie	hotelmilan	2018		130.0	2018
tt6826438	movie	parmanuthestoryofpokhran	2018		129.0	2018
tt7274806	movie	kashinsearchofganga	2018		125.0	2018
tt7725596	movie	badhaiho	2018		124.0	2018
tt6071752	movie	diljungle	2018		124.0	2018
tt8370458	movie	faloda	2018		122.0	2018
tt7363076	movie	raid	2018		122.0	2018
tt8439854	movie	luststories	2018		120.0	2018
tt6275262	movie	vodkadiaries	2018		120.0	2018
tt7384848	movie	mising	2018		120.0	2018
tt7260848	movie	khajorpeatke	2018		119.0	2018
tt4114302	movie	phirse	2018		118.0	2018
tt6747420	movie	rajmachawal	2018		117.0	2018
tt7617988	movie	kuchbhegealfaz	2018		116.0	2018
tt7027278	movie	kedarnath	2018		116.0	2018
tt6588966	movie	hichki	2018		116.0	2018
tt8338746	movie	phamous	2018		115.0	2018
tt7700730	movie	october	2018		115.0	2018
tt7526836	movie	fryday	2018		114.0	2018
tt8426854	movie	jalebi	2018		112.0	2018
tt6102396	movie	kalakandi	2018		112.0	2018
tt7277150	movie	nirdosh	2018		110.0	2018
tt8239946	movie	tumbad	2018		108.0	2018
tt7881558	movie	mercury	2018		106.0	2018
tt8175968	movie	highjack	2018		102.0	2018
tt6580564	movie	102notout	2018		102.0	2018
tt6149820	movie	zo	2018		100.0	2018
tt4552546	movie	3storeys	2018		100.0	2018
tt8324474	movie	hopeaurhum	2018		96.0	2018
tt4335954	movie	mybirthdaysong	2018		95.0	2018
tt1971310	movie	5wedings	2018		90.0	2018
tt6531196	movie	ascharyachakit	2018		90.0	2018
tt7742704	movie	merinimo	2018		90.0	2018
tt4976192	movie	21	2018		86.0	2018
tt4793436	movie	111	2018		85.0	2018
tt10203480	movie	3	2018		65.0	2018
tt8983202	movie	kabirsingh	2019		173.0	2019
tt6836936	movie	saho	2019		170.0	2019
tt6988116	movie	kalank	2019		166.0	2019
tt6689882	movie	rangelaraja	2019		162.0	2019
tt2395469	movie	gulyboy	2019		154.0	2019
tt6978954	movie	palpaldilkepas	2019		154.0	2019
tt7485048	movie	super30	2019		154.0	2019
tt9089992	movie	blackboardvswhiteboard	2019		152.0	2019
tt6264938	movie	kesari	2019		150.0	2019
tt7721800	movie	bharat	2019		150.0	2019
tt6903440	movie	manikarnikathequenofjhansi	2019		148.0	2019
tt8869978	movie	batlahouse	2019		146.0	2019
tt7255568	movie	studentoftheyear2	2019		146.0	2019
tt8108200	movie	sonchiriya	2019		143.0	2019
tt9052870	movie	chichore	2019		143.0	2019
tt9319812	movie	humchar	2019		143.0	2019
tt3679070	movie	milantalkies	2019		141.0	2019
tt8550208	movie	romeoakbarwalter	2019		141.0	2019
tt8706884	movie	prasthanam	2019		141.0	2019
tt10014132	movie	jaichathima	2019		141.0	2019
tt8291224	movie	urithesurgicalstrike	2019		138.0	2019
tt8406866	movie	spchauhan	2019		136.0	2019
tt9558612	movie	pmnarendramodi	2019		136.0	2019
tt10519182	movie	khandanishafakhana	2019		136.0	2019
tt10305616	movie	malal	2019		136.0	2019
tt8647400	movie	dedepyarde	2019		135.0	2019
tt8396186	movie	amavas	2019		134.0	2019
tt8108268	movie	thetashkentfiles	2019		134.0	2019
tt8304386	movie	thezoyafactor	2019		134.0	2019
tt8206760	movie	jhothakahinka	2019		133.0	2019
tt9248940	movie	dreamgirl	2019		132.0	2019
tt9472208	movie	batalion609	2019		131.0	2019
tt10324144	movie	article15	2019		130.0	2019
tt9248962	movie	dostikesidefects	2019		130.0	2019
tt7639372	movie	totaldhamal	2019		130.0	2019
tt9390222	movie	72hoursmartyrwhoneverdied	2019		130.0	2019
tt9248972	movie	misionmangal	2019		130.0	2019
tt8897986	movie	familyofthakurganj	2019		127.0	2019
tt7189494	movie	chickencurylaw	2019		127.0	2019
tt9239772	movie	seters	2019		126.0	2019
tt8908002	movie	lukachupi	2019		126.0	2019
tt9496212	movie	2yards	2019		126.0	2019
tt8785426	movie	jabariyajodi	2019		125.0	2019
tt8144834	movie	section375	2019		124.0	2019
tt8130558	movie	onedayjusticedelivered	2019		124.0	2019
tt9795264	movie	risknama	2019		123.0	2019
tt8484942	movie	indiasmostwanted	2019		123.0	2019
tt9297632	movie	ramkijanmabhomi	2019		122.0	2019
tt3797888	movie	kisebaz	2019		122.0	2019
tt8108196	movie	judgementalhaikya	2019		121.0	2019
tt8108208	movie	whycheatindia	2019		121.0	2019
tt7777196	movie	thackeray	2019		120.0	2019
tt8108164	movie	ekladkikodekhatohaisalaga	2019		120.0	2019
tt7228072	movie	pranam	2019		120.0	2019
tt8130968	movie	badla	2019		118.0	2019
tt9105014	movie	notebok	2019		115.0	2019
tt7463730	movie	jungle	2019		115.0	2019
tt9810436	movie	gunwalidulhaniya	2019		114.0	2019
tt6986710	movie	theacidentalprimeminister	2019		112.0	2019
tt10017956	movie	gonekesh	2019		110.0	2019
tt7778680	movie	photograph	2019		110.0	2019
tt5013008	movie	fraudsaiyan	2019		109.0	2019
tt7881524	movie	arjunpatiala	2019		107.0	2019
tt9052936	movie	blank	2019		107.0	2019
tt7871054	movie	marudharexpres	2019		106.0	2019
tt10011102	movie	thesholaygirl	2019		106.0	2019
tt4971258	movie	bombairiya	2019		104.0	2019
tt8512694	movie	mainzaroraunga	2019		100.0	2019
tt4355838	movie	albertpintokogusakyunatahai	2019		100.0	2019
tt10243678	movie	chopsticks	2019		100.0	2019
tt10288820	movie	chotabhemkungfudhamaka	2019		97.0	2019
tt8268972	movie	khamoshi	2019		96.0	2019
tt10318332	movie	badnamgali	2019		95.0	2019
tt5605730	movie	cabaret	2019		95.0	2019
tt10118064	movie	37abnormal	2019		93.0	2019
tt6862542	movie	humetumsepyarkitna	2019		91.0	2019
tt10671436	movie	barothouse	2019		89.0	2019
tt10334286	movie	choriyanchoronsekamnahihoti	2019			2019
tt7212754	movie	ludo	2020		150.0	2020
tt12567088	movie	ratakelihai	2020		149.0	2020
tt9648672	movie	stretdancer3d	2020		146.0	2020
tt8907986	movie	angrezimedium	2020		145.0	2020
tt10230404	movie	ghoststories	2020		144.0	2020
tt10840884	movie	taish	2020		143.0	2020
tt8366590	movie	baghi3	2020		143.0	2020
tt10023024	movie	loveajkal	2020		142.0	2020
tt10964430	movie	thapad	2020		142.0	2020
tt10350922	movie	laxmi	2020		141.0	2020
tt10731264	movie	surajpemangalbhari	2020		141.0	2020
tt8983164	movie	chalang	2020		136.0	2020
tt11573410	movie	gunsofbanaras	2020		134.0	2020
tt7363104	movie	khudahafiz	2020		134.0	2020
tt10280276	movie	colieno1	2020		134.0	2020
tt7805960	movie	torbaz	2020		133.0	2020
tt7886848	movie	sadak2	2020		133.0	2020
tt10515526	movie	lotcase	2020		132.0	2020
tt8176312	movie	gulmakai	2020		132.0	2020
tt9691324	movie	sabkushalmangal	2020		132.0	2020
tt9766280	movie	bhangrapale	2020		131.0	2020
tt8983166	movie	panga	2020		131.0	2020
tt3698454	movie	yara	2020		130.0	2020
tt4907258	movie	omprakashzindabad	2020		130.0	2020
tt4486148	movie	shimlamirchi	2020		129.0	2020
tt10964468	movie	shakuntaladevi	2020		127.0	2020
tt11261918	movie	opushpaihatetears	2020		127.0	2020
tt9390240	movie	shakela	2020		126.0	2020
tt12969078	movie	atkanchatkan	2020		126.0	2020
tt10543680	movie	ginywedsuny	2020		125.0	2020
tt10916102	movie	bahuthuasaman	2020		125.0	2020
tt10333912	movie	gulabositabo	2020		124.0	2020
tt11599966	movie	pagleazam	2020		123.0	2020
tt10875678	movie	hapyhardyandher	2020		123.0	2020
tt11095208	movie	beautiful	2020		123.0	2020
tt11774804	movie	courtmartial	2020		120.0	2020
tt10199974	movie	pareksha	2020		120.0	2020
tt9614460	movie	chapak	2020		120.0	2020
tt8265146	movie	atet	2020		120.0	2020
tt10062614	movie	guilty	2020		119.0	2020
tt10885444	movie	khalipeli	2020		119.0	2020
tt11231440	movie	dordarshan	2020		119.0	2020
tt11112526	movie	indokijawani	2020		119.0	2020
tt9248952	movie	jawanijaneman	2020		119.0	2020
tt11027850	movie	hacked	2020		118.0	2020
tt10930586	movie	shikara	2020		118.0	2020
tt13449672	movie	dhira	2020		117.0	2020
tt10309906	movie	shubhmangalzyadasavdhan	2020		117.0	2020
tt10230436	movie	yehbalet	2020		117.0	2020
tt12758600	movie	comedycouple	2020		117.0	2020
tt5873892	movie	yahansabhigyanihain	2020		115.0	2020
tt10230414	movie	seriousmen	2020		114.0	2020
tt11651780	movie	choked	2020		114.0	2020
tt10463030	movie	bhotpartonethehauntedship	2020		114.0	2020
tt13491620	movie	unpaused	2020		113.0	2020
tt10350626	movie	gunjansaxenathekargilgirl	2020		112.0	2020
tt11964084	movie	virginbhanupriya	2020		111.0	2020
tt11953628	movie	maska	2020		111.0	2020
tt8747450	movie	chamanbahar	2020		111.0	2020
tt8537578	movie	sayone	2020		111.0	2020
tt3734580	movie	ghomketu	2020		108.0	2020
tt11651796	movie	akvsak	2020		108.0	2020
tt12642180	movie	ramsinghcharlie	2020		104.0	2020
tt9817760	movie	jaimumydi	2020		103.0	2020
tt11509538	movie	hauntedhils	2020		102.0	2020
tt11502856	movie	thehundredbucks	2020		102.0	2020
tt11730940	movie	bamfad	2020		102.0	2020
tt11508224	movie	kanchlilifeinaslough	2020		101.0	2020
tt8110330	movie	dilbechara	2020		101.0	2020
tt10230422	movie	clasof83	2020		98.0	2020
tt11442270	movie	bunker	2020		98.0	2020
tt9875128	movie	halahal	2020		97.0	2020
tt12393526	movie	bulbul	2020		94.0	2020
tt12677010	movie	namumkinterebinjena	2020		94.0	2020
tt10235600	movie	kalikhuhi	2020		90.0	2020
tt11691696	movie	shukranu	2020		90.0	2020
tt11880600	movie	darban	2020		88.0	2020
tt8472964	movie	chintukabirthday	2020		83.0	2020
tt12743636	movie	meraqsam	2020		80.0	2020
tt13551840	movie	captainvidyut	2020		77.0	2020
tt12929738	movie	londonconfidential	2020		77.0	2020
tt3802574	movie	operationparindey	2020		60.0	2020
tt12044426	movie	dhetpatangey	2020			2020
tt12983052	movie	peperchicken	2020			2020
tt10280296	movie	sardarudham	2021		164.0	2021
tt11045422	movie	tofan	2021		163.0	2021
tt7518786	movie	83	2021		162.0	2021
tt8983220	movie	hungama2	2021		156.0	2021
tt10152736	movie	thalaivi	2021		153.0	2021
tt9614452	movie	thebigbul	2021		153.0	2021
tt11314148	movie	shidat	2021		146.0	2021
tt9531772	movie	soryavanshi	2021		145.0	2021
tt14091818	movie	ajebdastans	2021		142.0	2021
tt13989310	movie	koijanena	2021		141.0	2021
tt13529034	movie	menakshisundareshwar	2021		140.0	2021
tt11213600	movie	sardarkagrandson	2021		139.0	2021
tt10309902	movie	chehre	2021		139.0	2021
tt9766332	movie	atrangire	2021		138.0	2021
tt13491110	movie	antimthefinaltruth	2021		138.0	2021
tt10739666	movie	satyamevajayate2	2021		138.0	2021
tt10569922	movie	buntyaurbabli2	2021		138.0	2021
tt13451792	movie	kyamerisonamguptabewafahai	2021		136.0	2021
tt14490618	movie	bapas3	2021		136.0	2021
tt11027830	movie	hasendilruba	2021		135.0	2021
tt10295212	movie	shershah	2021		135.0	2021
tt10895576	movie	mimi	2021		132.0	2021
tt10741542	movie	sherni	2021		131.0	2021
tt8984572	movie	bobiswas	2021		131.0	2021
tt7309776	movie	wahzindagi	2021		130.0	2021
tt9448946	movie	bablobachelor	2021		130.0	2021
tt10895556	movie	rashmirocket	2021		129.0	2021
tt12861212	movie	chori	2021		129.0	2021
tt10083640	movie	bhotpolice	2021		129.0	2021
tt11816092	movie	humdohamaredo	2021		128.0	2021
tt14852412	movie	hathimeresathi	2021		126.0	2021
tt10761694	movie	tadap	2021		126.0	2021
tt14985658	movie	oyemamu	2021		125.0	2021
tt13131636	movie	vele	2021		125.0	2021
tt11260832	movie	belbotom	2021		123.0	2021
tt16750728	movie	murderatesrimanzil302	2021		121.0	2021
tt15831978	movie	cash	2021		118.0	2021
tt12861850	movie	chandigarhkareashiqui	2021		117.0	2021
tt13912632	movie	sanak	2021		116.0	2021
tt14071150	movie	flight	2021		116.0	2021
tt15145772	movie	20halaho	2021		115.0	2021
tt6143092	movie	codenameabdul	2021		114.0	2021
tt12631660	movie	afateishq	2021		114.0	2021
tt8591792	movie	bhavai	2021		114.0	2021
tt10062556	movie	bhujtheprideofindia	2021		113.0	2021
tt12887178	movie	14phere	2021		111.0	2021
tt14418234	movie	stateofsiegetempleatack	2021		110.0	2021
tt15250998	movie	ankahikahaniya	2021		110.0	2021
tt10888594	movie	radhe	2021		109.0	2021
tt12258380	movie	bansuritheflute	2021		108.0	2021
tt6964940	movie	skatergirl	2021		107.0	2021
tt11460818	movie	helmet	2021		104.0	2021
tt13562940	movie	dial10	2021		104.0	2021
tt14319530	movie	11	2021		104.0	2021
tt13510660	movie	dhamaka	2021		103.0	2021
tt14260080	movie	helocharlie	2021		102.0	2021
tt13144076	movie	ratbakihai	2021		100.0	2021
tt13723562	movie	420ipc	2021		98.0	2021
tt13013820	movie	factory	2021		96.0	2021
tt15223470	movie	sumeru	2021		95.0	2021
tt14690080	movie	shadisthan	2021		94.0	2021
tt14922300	movie	colarbomb	2021		86.0	2021
tt15387268	movie	urfghanta	2021		82.0	2021
tt15523028	movie	bekhudi	2021			2021
tt8426926	movie	shamshera	2022		178.0	2022
tt8983228	movie	jhund	2022		176.0	2022
tt5301942	movie	jersey	2022		170.0	2022
tt10811166	movie	thekashmirfiles	2022		170.0	2022
tt13793230	movie	jadugar	2022		167.0	2022
tt13131350	movie	vikramvedha	2022		160.0	2022
tt10028196	movie	lalsinghchadha	2022		159.0	2022
tt9263550	movie	rocketrythenambiefect	2022		157.0	2022
tt6265050	movie	shabashmithu	2022		156.0	2022
tt10687220	movie	nikama	2022		152.0	2022
tt10083340	movie	gangubaikathiawadi	2022		152.0	2022
tt9851854	movie	major	2022		150.0	2022
tt10733228	movie	gehraiyan	2022		148.0	2022
tt13825336	movie	godluckjery	2022		148.0	2022
tt13449624	movie	jugjugjeyo	2022		148.0	2022
tt10699086	movie	bachchanpandey	2022		147.0	2022
tt13919802	movie	anek	2022		147.0	2022
tt11934846	movie	badhaido	2022		147.0	2022
tt13534808	movie	janhitmeinjari	2022		146.0	2022
tt11873440	movie	heropanti2	2022		145.0	2022
tt11460992	movie	runway34	2022		145.0	2022
tt13022984	movie	khudahafizchapter2agnipariksha	2022		144.0	2022
tt6455162	movie	bholbhulaiya2	2022		143.0	2022
tt4435072	movie	liger	2022		140.0	2022
tt8960382	movie	radheshyam	2022		138.0	2022
tt10598156	movie	dhakad	2022		135.0	2022
tt9115574	movie	rashtrakavachom	2022		135.0	2022
tt9637132	movie	samratprithviraj	2022		135.0	2022
tt15121860	movie	forensic	2022		134.0	2022
tt18568902	movie	kaunpravintambe	2022		134.0	2022
tt14152140	movie	darlings	2022		133.0	2022
tt14042066	movie	dobara	2022		132.0	2022
tt18923048	movie	operationromeo	2022		132.0	2022
tt13623916	movie	tolsidasjunior	2022		132.0	2022
tt8907974	movie	loplapeta	2022		131.0	2022
tt11947158	movie	ekvilainreturns	2022		129.0	2022
tt13028258	movie	athursday	2022		128.0	2022
tt15361028	movie	jalsa	2022		126.0	2022
tt19289040	movie	jahancharyar	2022		126.0	2022
tt14107554	movie	dasvi	2022		125.0	2022
tt10919304	movie	hurdang	2022		122.0	2022
tt8690140	movie	sarojkarishta	2022		122.0	2022
tt10644708	movie	dhokharoundcorner	2022		122.0	2022
tt21613328	movie	midleclaslove	2022		122.0	2022
tt13989278	movie	dehatidisco	2022		122.0	2022
tt10393870	movie	jayeshbhaijordar	2022		121.0	2022
tt21237108	movie	judahokebhi	2022		121.0	2022
tt15315164	movie	cutputli	2022		120.0	2022
tt15964308	movie	sherdil	2022		120.0	2022
tt22098270	movie	ishqpashmina	2022		120.0	2022
tt9795686	movie	holycow	2022		120.0	2022
tt9098938	movie	sharmajinamken	2022		119.0	2022
tt19838608	movie	bablibouncer	2022		118.0	2022
tt21398196	movie	siya	2022		117.0	2022
tt21848358	movie	jogi	2022		116.0	2022
tt13892718	movie	atithibhotobhava	2022		114.0	2022
tt15314640	movie	cobaltblue	2022		112.0	2022
tt12484724	movie	meredeshkidharti	2022		111.0	2022
tt12834962	movie	rakshabandhan	2022		108.0	2022
tt14479746	movie	thar	2022		108.0	2022
tt14934060	movie	36farmhouse	2022		107.0	2022
tt15238986	movie	planaplanb	2022		105.0	2022
tt15036176	movie	haitujhesalamindia	2022		102.0	2022
tt13364468	movie	lovehostel	2022		100.0	2022
tt20840000	movie	ardh	2022		84.0	2022
tt20231804	movie	haemolymph	2022			2022
tt19797804	movie	loveinukraine	2022			2022
tt13751694	movie	animal	2023		204.0	2023
tt12915716	movie	adipurush	2023		179.0	2023
tt15441054	movie	gadar2	2023		170.0	2023
tt15354916	movie	jawan	2023		169.0	2023
tt14993250	movie	rockyauranikipremkahani	2023		168.0	2023
tt23554840	movie	thevacinewar	2023		161.0	2023
tt15428134	movie	dunki	2023		160.0	2023
tt15433600	movie	khufiya	2023		157.0	2023
tt27802487	movie	dono	2023		156.0	2023
tt15732324	movie	omg2	2023		156.0	2023
tt28782056	movie	theriseofsudarshanchakra	2023		156.0	2023
tt18411490	movie	tiger3	2023		155.0	2023
tt20872920	movie	ishqenadan	2023		155.0	2023
tt10786774	movie	sambahadur	2023		150.0	2023
tt27571596	movie	hukusbukus	2023		150.0	2023
tt8672856	movie	tujhothimainmakar	2023		150.0	2023
tt22743064	movie	yariyan2	2023		148.0	2023
tt15516726	movie	selfie	2023		148.0	2023
tt26445483	movie	fukrey3	2023		147.0	2023
tt23849204	movie	12thfail	2023		147.0	2023
tt12844910	movie	pathan	2023		146.0	2023
tt14914988	movie	satyapremkikatha	2023		146.0	2023
tt3679040	movie	kisikabhaikisikijan	2023		145.0	2023
tt14295590	movie	mrschaterjevsnorway	2023		144.0	2023
tt15302222	movie	bhola	2023		144.0	2023
tt11433822	movie	ankhmicholi	2023		144.0	2023
tt2599878	movie	operationfryday	2023		143.0	2023
tt28782545	movie	thepurvanchalfiles	2023		142.0	2023
tt13130948	movie	shehzada	2023		142.0	2023
tt15979666	movie	thearchies	2023		141.0	2023
tt27862531	movie	ajmer92	2023		141.0	2023
tt14988886	movie	uturn	2023		140.0	2023
tt27330026	movie	dhakdhak	2023		140.0	2023
tt27621015	movie	shastryvirudhshastry	2023		140.0	2023
tt18266472	movie	sukhe	2023		139.0	2023
tt12887208	movie	pipa	2023		139.0	2023
tt15748830	movie	janejan	2023		139.0	2023
tt24268454	movie	thekeralastory	2023		138.0	2023
tt19755170	movie	bawal	2023		137.0	2023
tt29170059	movie	darancho	2023		135.0	2023
tt15944428	movie	ghomer	2023		135.0	2023
tt15434074	movie	khogayehumkahan	2023		135.0	2023
tt21908676	movie	neyat	2023		134.0	2023
tt22188452	movie	hadi	2023		134.0	2023
tt28549549	movie	pyarhaitohai	2023		134.0	2023
tt22086334	movie	dreamgirl2	2023		134.0	2023
tt27411485	movie	minus31thenagpurfiles	2023		134.0	2023
tt13334578	movie	ganapath	2023		133.0	2023
tt20754156	movie	tumsenahopayega	2023		132.0	2023
tt15576460	movie	zarahatkezarabachke	2023		132.0	2023
tt9511468	movie	loveal	2023		132.0	2023
tt27989067	movie	luststories2	2023		132.0	2023
tt24485052	movie	sirfekbandakafihai	2023		132.0	2023
tt28511050	movie	bhed	2023		132.0	2023
tt18951176	movie	gulmohar	2023		131.0	2023
tt27759807	movie	lafzonmeinpyar	2023		131.0	2023
tt15415992	movie	sabmohmayahai	2023		130.0	2023
tt11905536	movie	gumrah	2023		130.0	2023
tt29301456	movie	farey	2023		130.0	2023
tt20319598	movie	lakadbagha	2023		129.0	2023
tt13131232	movie	misionmajnu	2023		129.0	2023
tt28024755	movie	dryday	2023		128.0	2023
tt23865712	movie	kadaksingh	2023		128.0	2023
tt27816768	movie	tarla	2023		127.0	2023
tt29613587	movie	mastmeinrehneka	2023		127.0	2023
tt22892546	movie	akeli	2023		127.0	2023
tt29666603	movie	kaisiyedor	2023		127.0	2023
tt15832148	movie	afwah	2023		126.0	2023
tt15654502	movie	theladykiler	2023		125.0	2023
tt11680920	movie	musicschol	2023		125.0	2023
tt29371859	movie	lakerein	2023		124.0	2023
tt5316648	movie	blind	2023		124.0	2023
tt13545522	movie	chatrapathi	2023		124.0	2023
tt28152747	movie	sergeant	2023		123.0	2023
tt10351180	movie	badboy	2023		122.0	2023
tt13732212	movie	mumbaikar	2023		122.0	2023
tt9313004	movie	coat	2023		122.0	2023
tt25403492	movie	1920hororsoftheheart	2023		122.0	2023
tt27501039	movie	blodydady	2023		121.0	2023
tt6915770	movie	starfish	2023		121.0	2023
tt12862042	movie	jogirasararara	2023		121.0	2023
tt22932536	movie	azam	2023		120.0	2023
tt23864864	movie	joram	2023		119.0	2023
tt23036080	movie	thankyouforcoming	2023		119.0	2023
tt26744173	movie	incar	2023		119.0	2023
tt29299059	movie	mandali	2023		118.0	2023
tt28455891	movie	ut69	2023		117.0	2023
tt15073166	movie	ib71	2023		117.0	2023
tt21403688	movie	operationmayfair	2023		116.0	2023
tt15516226	movie	chatriwali	2023		116.0	2023
tt29001753	movie	dvandtheinternalconflict	2023		116.0	2023
tt15717242	movie	kanjosmakhichos	2023		116.0	2023
tt15180374	movie	mysteryofthetato	2023		116.0	2023
tt23846874	movie	sajinishindekaviralvideo	2023		116.0	2023
tt6950476	movie	tejas	2023		112.0	2023
tt18561736	movie	thegreatindianfamily	2023		112.0	2023
tt15891396	movie	tikuwedsheru	2023		112.0	2023
tt27012110	movie	gaslight	2023		111.0	2023
tt22297828	movie	chornikalkebhaga	2023		110.0	2023
tt15281704	movie	kutey	2023		109.0	2023
tt28568397	movie	fridaynightplan	2023		108.0	2023
tt14339846	movie	mrsundercover	2023		107.0	2023
tt28282716	movie	trialperiod	2023		105.0	2023
tt13859494	movie	guthlelado	2023		105.0	2023
tt22033500	movie	sirmadamsarpanch	2023		104.0	2023
tt13449254	movie	goldfish	2023		103.0	2023
tt28364203	movie	nonstopdhamal	2023		100.0	2023
tt25434258	movie	apurva	2023		95.0	2023
tt15360286	movie	bhagwanbharose	2023		94.0	2023
tt27930156	movie	iloveyou	2023		93.0	2023
tt17425020	movie	onefridaynight	2023		92.0	2023
tt15378284	movie	aminext	2023		85.0	2023
tt27923623	movie	safed	2023		69.0	2023
tt15429702	movie	doajnabe	2023			2023
tt28717574	movie	yatris	2023			2023
tt10869778	movie	maidan	2024		181.0	2024
tt14753612	movie	swatantryaversavarkar	2024		176.0	2024
tt13818368	movie	fighter	2024		166.0	2024
tt18072316	movie	bademiyanchotemiyan	2024		163.0	2024
tt29120307	movie	vanvas	2024		160.0	2024
tt27757805	movie	babyjohn	2024		159.0	2024
tt26932223	movie	bholbhulaiya3	2024		158.0	2024
tt30970235	movie	article370	2024		158.0	2024
tt23475174	movie	sarfira	2024		155.0	2024
tt31100872	movie	dange	2024		154.0	2024
tt15260176	movie	despatch	2024		153.0	2024
tt26733317	movie	jigra	2024		153.0	2024
tt29330913	movie	vickyvidyakawohwalavideo	2024		152.0	2024
tt28654369	movie	bhaiyaji	2024		150.0	2024
tt19838634	movie	ulajh	2024		150.0	2024
tt26659814	movie	auronmeinkahandumtha	2024		150.0	2024
tt32023291	movie	mainladega	2024		148.0	2024
tt26885613	movie	hamarebarah	2024		148.0	2024
tt26658272	movie	amarsinghchamkila	2024		145.0	2024
tt28153480	movie	veda	2024		145.0	2024
tt29114624	movie	chotabhemandthecurseofdamyan	2024		145.0	2024
tt15392282	movie	merychristmas	2024		144.0	2024
tt11976134	movie	singhamagain	2024		144.0	2024
tt26745657	movie	madgaonexpres	2024		143.0	2024
tt26249782	movie	navraskathacolage	2024		143.0	2024
tt28500558	movie	silence2thenightowlbarshotout	2024		142.0	2024
tt31522415	movie	sikandarkamuqadar	2024		142.0	2024
tt27470893	movie	chanduchampion	2024		142.0	2024
tt24517830	movie	badnewz	2024		142.0	2024
tt14056466	movie	yudhra	2024		142.0	2024
tt27459160	movie	teribatonmeinaisauljhajiya	2024		141.0	2024
tt27028399	movie	murdermubarak	2024		140.0	2024
tt20452454	movie	binyandfamily	2024		140.0	2024
tt15576290	movie	doaurdopyar	2024		140.0	2024
tt16227342	movie	mrmrsmahi	2024		139.0	2024
tt25134642	movie	mainatalhon	2024		139.0	2024
tt31115432	movie	blodyishq	2024		138.0	2024
tt27252585	movie	ayushmatigetamatricpas	2024		137.0	2024
tt6373362	movie	nashajurmaurgangsters	2024		137.0	2024
tt29298252	movie	dashmi	2024		135.0	2024
tt27056012	movie	khelkhelmein	2024		135.0	2024
tt27330732	movie	luvkiarangemariage	2024		135.0	2024
tt35185670	movie	kiskothapata	2024		135.0	2024
tt23790740	movie	srikanth	2024		134.0	2024
tt27936770	movie	bhakshak	2024		134.0	2024
tt19864942	movie	aewatanmerewatan	2024		133.0	2024
tt22152120	movie	operationvalentine	2024		133.0	2024
tt27866501	movie	acidentorconspiracygodhra	2024		133.0	2024
tt26225118	movie	phirayihasendilruba	2024		132.0	2024
tt33040269	movie	ghuspaithiya	2024		132.0	2024
tt27744786	movie	shaitan	2024		132.0	2024
tt4501268	movie	maharaj	2024		131.0	2024
tt31943592	movie	kartambhugtam	2024		131.0	2024
tt16139258	movie	yodha	2024		130.0	2024
tt15416100	movie	visfot	2024		130.0	2024
tt11495838	movie	taubaterajalwa	2024		130.0	2024
tt31702328	movie	bengal1947	2024		129.0	2024
tt30889755	movie	thesabarmatireport	2024		127.0	2024
tt28075881	movie	dopati	2024		126.0	2024
tt32308617	movie	savi	2024		126.0	2024
tt31939497	movie	wohbhidinthe	2024		126.0	2024
